image_path,label,class_name,width,height,file_size,is_valid,is_small,is_exact_duplicate,is_phash_duplicate,blur_score,brightness_mean,contrast_std,is_blurry,is_too_dark,is_too_bright,is_low_contrast,is_low_quality,error,file_hash,phash
data/dataset/algal_spot/image_0_1162.jpg,0,algal_spot,256,256,4689,True,False,False,False,333.6824645996094,220.42149353027344,72.79948960892617,False,False,True,False,True,,4379be430c10ddea9d38065d92b73cb88e1828954ee8aad8dec5809a49af4ea7,e16f8e9634694b62
data/dataset/algal_spot/image_0_3401.jpg,0,algal_spot,256,256,4046,True,False,False,False,235.0577087253332,222.31417846679688,69.6031748195955,False,False,True,False,True,,0802d6178fbcc5818aa0e17fce2f9c32c494b23f7cfd900a37dd37a0a1633015,a192cf65309ecbe1
data/dataset/brown_blight/20211205_155720.jpg,1,brown_blight,256,256,3656,True,False,False,False,65.69645655504428,151.23468017578125,33.61287305889946,True,False,False,False,True,,029382f09c6780fdf8a8c4280105c3378a098a2b5c8e770034ac14a84d661861,f1c89e61699e9661
data/dataset/brown_blight/20211205_160054.jpg,1,brown_blight,256,256,4117,True,False,False,False,61.57839864399284,164.5258026123047,44.26436133969557,True,False,False,False,True,,3099f8acc88591ab5871d5bcceb7e4b1857603b5b66fef9f1d00128b6aeaaeb9,fd96c3693c92410f
data/dataset/brown_blight/20211228_153754 - Copy (2).jpg,1,brown_blight,256,256,4359,True,False,False,False,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/20211228_153754 - Copy.jpg,1,brown_blight,256,256,4359,True,False,True,True,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/20211228_153754.jpg,1,brown_blight,256,256,4359,True,False,True,True,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/image_0_1049.jpg,1,brown_blight,256,256,4130,True,False,False,False,377.2671189447865,236.79257202148438,52.14352420441099,False,False,True,False,True,,cc0af3b8e67ca7060fac71a150486edf959b05ef29618dfcbd5cc25c93cf36f9,ebb0944b6bb4944b
data/dataset/brown_blight/image_0_1154.jpg,1,brown_blight,256,256,4586,True,False,False,False,142.31573486328125,228.8880615234375,58.83687331451133,False,False,True,False,True,,1dee60644862d1572a512ec21004a747e2d79ae2a4ac3151c3557f6d3b116765,e1ce9c316b4e348d
data/dataset/brown_blight/image_0_144 - Copy (2).jpg,1,brown_blight,256,256,5038,True,False,False,False,386.48919454123825,223.5492401123047,59.91709501364557,False,False,True,False,True,,aec0c2af594f4e2b519bb1f70e816e3b643086c7cfe49a7615cac8dcefd6b76c,f19ade653092c749
data/dataset/brown_blight/image_0_144 - Copy.jpg,1,brown_blight,256,256,5038,True,False,True,True,386.48919454123825,223.5492401123047,59.91709501364557,False,False,True,False,True,,aec0c2af594f4e2b519bb1f70e816e3b643086c7cfe49a7615cac8dcefd6b76c,f19ade653092c749
data/dataset/brown_blight/image_0_144.jpg,1,brown_blight,256,256,5038,True,False,True,True,386.48919454123825,223.5492401123047,59.91709501364557,False,False,True,False,True,,aec0c2af594f4e2b519bb1f70e816e3b643086c7cfe49a7615cac8dcefd6b76c,f19ade653092c749
data/dataset/brown_blight/image_0_145 - Copy (2).jpg,1,brown_blight,256,256,4667,True,False,False,False,370.9453119179234,227.48443603515625,63.578455254958406,False,False,True,False,True,,01c373eeb7b56d0753383b13ee43b41e7caaeb6999f982115a2a176deecdcfe1,a4d2836d3c92c76b
data/dataset/brown_blight/image_0_145 - Copy.jpg,1,brown_blight,256,256,4667,True,False,True,True,370.9453119179234,227.48443603515625,63.578455254958406,False,False,True,False,True,,01c373eeb7b56d0753383b13ee43b41e7caaeb6999f982115a2a176deecdcfe1,a4d2836d3c92c76b
data/dataset/brown_blight/image_0_145.jpg,1,brown_blight,256,256,4667,True,False,True,True,370.9453119179234,227.48443603515625,63.578455254958406,False,False,True,False,True,,01c373eeb7b56d0753383b13ee43b41e7caaeb6999f982115a2a176deecdcfe1,a4d2836d3c92c76b
data/dataset/brown_blight/image_0_1712.jpg,1,brown_blight,256,256,5004,True,False,False,False,371.0882251774892,220.24612426757812,65.38746562329723,False,False,True,False,True,,74805bab377ccdc50a7e95acd25222a04dd3bf9af98aa94c44a9f8bf0ec84b1c,a4f2c3693c96e349
data/dataset/brown_blight/image_0_1855.jpg,1,brown_blight,256,256,4413,True,False,False,False,155.27365112304688,223.5454864501953,67.31146544387218,False,False,True,False,True,,7864ee959f2568e9d271733a651013702456a3a7d06783b22425f21f9760c9dd,b4e6c31a3ce1f116
data/dataset/brown_blight/image_0_1977.jpg,1,brown_blight,256,256,4914,True,False,False,False,347.79374549514614,220.2530975341797,70.22840640387507,False,False,True,False,True,,9e8034843132a4300f1c5c1554f8b92eabbcefc17335826721e0f268378ec68c,b49acb65381e63d1
data/dataset/brown_blight/image_0_2451.jpg,1,brown_blight,256,256,4185,True,False,False,False,298.11486674752086,233.1549072265625,60.17929720105152,False,False,True,False,True,,e92f7eea9a780768199372a1855cafbf2477fc4960f4a509469ee177d7a18514,b198ce67389867c3
data/dataset/brown_blight/image_0_2460.jpg,1,brown_blight,256,256,5747,True,False,False,False,656.2114653715398,220.37579345703125,70.39500378292458,False,False,True,False,True,,7b11c547cf35e76423ed67baba8bb9afb3cb4ab5ca55d53176ea3a57c34ba454,fe60879c30635ed4
data/dataset/brown_blight/image_0_2612.jpg,1,brown_blight,256,192,3098,True,False,False,False,208.52067046695288,237.31746419270834,53.733023354759396,False,False,True,False,True,,d8df52e3ef967f3124effa511d1d32d32949d036b9b688f9ca49dc09728b9c3a,e59aca653096e539
data/dataset/brown_blight/image_0_2879.jpg,1,brown_blight,256,256,4288,True,False,False,False,129.95799216232263,231.0515899658203,57.3501037668988,False,False,True,False,True,,bfd4d92932aae9aa914c58b9cf6941b4645d01c0e487135c20465f42fad2610c,ed8492796dc6c619
data/dataset/brown_blight/image_0_3171.jpg,1,brown_blight,256,256,5238,True,False,False,False,434.95164408697747,228.62193298339844,56.34633158017363,False,False,True,False,True,,67856bbcf4d2a204ea8862797d9edfc9e9593137f6cb51a7f977dac343ea6a33,a23585cf7a3487c3
data/dataset/brown_blight/image_0_3427.jpg,1,brown_blight,256,256,3236,True,False,False,False,134.23809814453125,243.36819458007812,42.437731818761506,False,False,True,False,True,,7a6322544cc70919a3011b2365f71f3d9489915ad9c762933935866632c7d4e2,e192ce65329acd66
data/dataset/brown_blight/image_0_3554.jpg,1,brown_blight,256,256,5463,True,False,False,False,253.4326171875,221.0946807861328,65.25090727845125,False,False,True,False,True,,dc87e5fedddf70f9a86ae6f1434e1d68b41f2afe4f8d13a8eb9dc5fc8a1610e8,ace3963c61c31e74
data/dataset/brown_blight/image_0_3763.jpg,1,brown_blight,256,256,4597,True,False,False,False,348.4383239746094,226.11325073242188,66.02018261045701,False,False,True,False,True,,30fa78ce03436befed172b7db9f09edf0277f54c3c2d3fdbdd17b2ac5a0dc91a,bcc1c93a66e419c7
data/dataset/brown_blight/image_0_3900.jpg,1,brown_blight,256,192,3499,True,False,False,False,205.57200088062223,231.44840494791666,57.63778518740962,False,False,True,False,True,,a0aa22bf212923105e0fadb3f9f2a07f8df952301292614bf26b1e24794e87a7,a1de9a7165c63079
data/dataset/brown_blight/image_0_4057.jpg,1,brown_blight,256,256,4555,True,False,False,False,238.51397705078125,222.83753967285156,68.06563959899322,False,False,True,False,True,,7c4c08c90095efe059807b21474e75d173d82b8af1b24d08b83ec188e8364aff,be3c90c0686c1fb7
data/dataset/brown_blight/image_0_4119.jpg,1,brown_blight,256,256,4548,True,False,False,False,245.82638549804688,226.0892333984375,64.91256445571234,False,False,True,False,True,,eafcc595d41159a04a739699e4701d6836847ebcbc1bf3341c097bf538a7f8fa,e94b86b434e5cb1a
data/dataset/brown_blight/image_0_4337.jpg,1,brown_blight,256,256,4827,True,False,False,False,380.69772331323475,231.13339233398438,58.8890011586357,False,False,True,False,True,,2967342b3455b63c8cb7042611c6d21ec2e9b13fd163ab171c259945db447546,f0cf8f30634f58b0
data/dataset/brown_blight/image_0_4585.jpg,1,brown_blight,256,256,4888,True,False,False,False,447.3247030964121,228.02159118652344,57.97362108499353,False,False,True,False,True,,a67ec0a8a87c7ab680feb84a2ff01da7b62005507f8bcb7ea5309cafb542b254,ea439cb4614f9cb1
data/dataset/brown_blight/image_0_4613.jpg,1,brown_blight,256,256,5125,True,False,False,False,434.8585507236421,229.98646545410156,54.75222076996352,False,False,True,False,True,,03e691d0bf91fb05eb2a7ec42705bf361bdbaeb4d24968ca3b1cee946427faac,e8cb873478cb853c
data/dataset/brown_blight/image_0_4878.jpg,1,brown_blight,256,256,5009,True,False,False,False,464.07730947597884,225.58729553222656,62.41823980613289,False,False,True,False,True,,15675c173fd5aa80fe336a8d9f90a8aca6a803d7b578efbaa8414b3b5dae6e86,f498cb6732992d94
data/dataset/brown_blight/image_0_4973.jpg,1,brown_blight,256,256,4862,True,False,False,False,236.3610228560865,223.58328247070312,64.4477610746559,False,False,True,False,True,,00bf1bffe67001415e3d0a09112d89227111c94ad31a04c2fd040022ffe69663,bc98cf6532992c9c
data/dataset/brown_blight/image_0_498 - Copy (2).jpg,1,brown_blight,256,256,4821,True,False,False,False,234.6335601748433,221.4202117919922,69.27349375529228,False,False,True,False,True,,f7d92caa597a6a89828336ea4f01c2fef0446dbc637384997525e82c7d3c32cb,e0b0cc4fb71269b5
data/dataset/brown_blight/image_0_498 - Copy.jpg,1,brown_blight,256,256,4821,True,False,True,True,234.6335601748433,221.4202117919922,69.27349375529228,False,False,True,False,True,,f7d92caa597a6a89828336ea4f01c2fef0446dbc637384997525e82c7d3c32cb,e0b0cc4fb71269b5
data/dataset/brown_blight/image_0_498.jpg,1,brown_blight,256,256,4821,True,False,True,True,234.6335601748433,221.4202117919922,69.27349375529228,False,False,True,False,True,,f7d92caa597a6a89828336ea4f01c2fef0446dbc637384997525e82c7d3c32cb,e0b0cc4fb71269b5
data/dataset/brown_blight/image_0_5062.jpg,1,brown_blight,256,256,4682,True,False,False,False,318.3173348454293,231.18675231933594,57.80195313138361,False,False,True,False,True,,b307d0248938e1c9366a8ebdefa4092c264abd7a5e181c2f1d6f8918f0be6ed6,bd84d02d3ed0692f
data/dataset/brown_blight/image_0_5069.jpg,1,brown_blight,256,256,5127,True,False,False,False,414.2505798339844,228.27890014648438,61.37115407582716,False,False,True,False,True,,efbc753e9b8a11376b485b16b8018e3d2e2e76297cd35363934652603cc8bdc7,e8c3973c68c78c3a
