image_path,label,class_name,width,height,file_size,is_valid,is_small,is_exact_duplicate,is_phash_duplicate,blur_score,brightness_mean,contrast_std,is_blurry,is_too_dark,is_too_bright,is_low_contrast,is_low_quality,error,file_hash,phash
data/dataset/brown_blight/20211205_155720.jpg,1,brown_blight,256,256,3656,True,False,False,False,65.69645655504428,151.23468017578125,33.61287305889946,True,False,False,False,True,,029382f09c6780fdf8a8c4280105c3378a098a2b5c8e770034ac14a84d661861,f1c89e61699e9661
data/dataset/brown_blight/20211205_160054.jpg,1,brown_blight,256,256,4117,True,False,False,False,61.57839864399284,164.5258026123047,44.26436133969557,True,False,False,False,True,,3099f8acc88591ab5871d5bcceb7e4b1857603b5b66fef9f1d00128b6aeaaeb9,fd96c3693c92410f
data/dataset/brown_blight/20211228_153754 - Copy (2).jpg,1,brown_blight,256,256,4359,True,False,False,False,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/20211228_153754 - Copy.jpg,1,brown_blight,256,256,4359,True,False,True,True,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/20211228_153754.jpg,1,brown_blight,256,256,4359,True,False,True,True,77.92397950589657,176.60206604003906,77.92303927628059,True,False,False,False,True,,84d366a51e0c5c7fcd899fae332c70bcc55ccd6ca2c19f3f84c06bdd2ce105d7,bfd0d02e2af0b5c2
data/dataset/brown_blight/image_0_688 - Copy (2).jpg,1,brown_blight,256,256,4917,True,False,False,False,72.58559456071816,150.85755920410156,93.05357698785105,True,False,False,False,True,,da2038241a627d417444a3ff414c8ac03a64ab81e7da2c9e522d7cd42107ffac,aa97d5682aa4749e
data/dataset/brown_blight/image_0_688 - Copy.jpg,1,brown_blight,256,256,4917,True,False,True,True,72.58559456071816,150.85755920410156,93.05357698785105,True,False,False,False,True,,da2038241a627d417444a3ff414c8ac03a64ab81e7da2c9e522d7cd42107ffac,aa97d5682aa4749e
data/dataset/brown_blight/image_0_688.jpg,1,brown_blight,256,256,4917,True,False,True,True,72.58559456071816,150.85755920410156,93.05357698785105,True,False,False,False,True,,da2038241a627d417444a3ff414c8ac03a64ab81e7da2c9e522d7cd42107ffac,aa97d5682aa4749e
data/dataset/brown_blight/image_0_9287.jpg,1,brown_blight,256,256,4295,True,False,False,False,77.55892907083035,198.9478759765625,47.405503561817184,True,False,False,False,True,,90a0aec5a04235a57d73973648273cd6a82c765a8eaa10d1589933e657463129,b49acf653898e5c2
data/dataset/brown_blight/image_0_9706.jpg,1,brown_blight,256,256,4680,True,False,False,False,75.79689652635716,162.6197967529297,89.16230046672887,True,False,False,False,True,,e12d2b31fa1618b11409f13c4644b81a329ae12dbbd96564b7d1649ea93382da,bbc1d42e6af1b182
data/dataset/healthy/20220101_090215.jpg,3,healthy,256,256,4590,True,False,False,False,70.35700956895016,170.84120178222656,52.41404741807482,True,False,False,False,True,,b1a80bd3084cd94781d62ba4a3ce9eac1db7391ae1bd6424fbcef2c5b97a759f,fa80853f4af00fda
data/dataset/healthy/20220101_090302.jpg,3,healthy,256,256,4707,True,False,False,False,79.0234527529683,165.2316436767578,53.66189556761079,True,False,False,False,True,,06569ce77b95873036a70678c184cc6430c1a41f1e491ee3c090a039e0b5023f,f09bcf659c26b822
data/dataset/healthy/20220101_091405.jpg,3,healthy,256,256,4325,True,False,False,False,66.23223839700222,174.95272827148438,49.207263595227154,True,False,False,False,True,,37b0c59e1b97e8ba9080d98ebab797d80619670fc99df3459cdf098763e6aa06,f4c19a3e65c31ec8
data/dataset/healthy/20220101_103501.jpg,3,healthy,256,256,4280,True,False,False,False,54.43794145970605,177.6453399658203,49.140004535286,True,False,False,False,True,,92073fc8709bd62f01be322910f5fe4cbf76ef13577f32a4b7d1148dc0b0b5c0,bde8c2922d69f096
data/dataset/healthy/image_0_1014.jpg,3,healthy,256,256,4795,True,False,False,False,70.33612023293972,166.42623901367188,53.55998239224796,True,False,False,False,True,,2698f8b6aa07b68b895e56dd212239fb5bbce463c134f8d49684e24610fc6680,a5cdda326533268d
data/dataset/healthy/image_0_1057.jpg,3,healthy,256,256,4364,True,False,False,False,79.28254634304903,175.88360595703125,53.418661893674816,True,False,False,False,True,,5b02373e652fdf24c8a273922722f417a848bf6ea7acbdda8c898b0d5e101edc,ede9c29634e1234e
data/dataset/healthy/image_0_1181.jpg,3,healthy,256,256,4224,True,False,False,False,64.97669968358241,225.31285095214844,53.36716442860632,True,False,True,False,True,,0fb0164c548e1e1774681e08552ee750c551765cddcd33ac42d4f8fb3ebb9d2e,e1d09e6b3194c74b
data/dataset/healthy/image_0_1818.jpg,3,healthy,256,256,4675,True,False,False,False,64.51254227384925,190.0375518798828,55.70723936538915,True,False,False,False,True,,c58abd9214342eae379b3251194e58783f0b50b04a34fba54f8516fc923842e7,e8b09e4f25b472b1
data/dataset/healthy/image_0_2213.jpg,3,healthy,256,256,4785,True,False,False,False,72.61462368723005,182.68350219726562,54.81885970347881,True,False,False,False,True,,b429da9be546c3194c4f2ff04560ee0aaf44f7859ef342e6e5c29612ea077e79,e99e96693897c318
data/dataset/healthy/image_0_2330.jpg,3,healthy,256,256,4850,True,False,False,False,73.87239031656645,186.77633666992188,58.073998639464264,True,False,False,False,True,,4ff42a1083e9dd12a842864e9a5a6b8d7a253832daf1e3a9406ec4d4421a0953,e84b97b4694366ac
data/dataset/healthy/image_0_2382.jpg,3,healthy,256,256,4306,True,False,False,False,76.73881511180662,179.05308532714844,53.01283861755391,True,False,False,False,True,,5e5e56a3264fd2834e9f742617d14733155f94c0db560edf1c023e1379deed24,ede9c29634e14b0e
data/dataset/healthy/image_0_2396.jpg,3,healthy,256,256,4262,True,False,False,False,63.99725341703743,226.74887084960938,55.594490090627986,True,False,True,False,True,,6af30bd1aad0c7bfd9f6c21c481ca0926eb1ab7732d85fb82089bdb49c099e65,b4c1ca3e6dc1168f
data/dataset/healthy/image_0_2487.jpg,3,healthy,256,256,4665,True,False,False,False,69.85330199822783,179.4736785888672,53.87136957393237,True,False,False,False,True,,76cec4c146b2fee756b4eab03045d0b3fbc45b712f54e648aab71cfd26205a68,a0cf9a3065cb9e99
data/dataset/healthy/image_0_510.jpg,3,healthy,256,256,4861,True,False,False,False,64.9025115778204,169.49183654785156,63.10913655685521,True,False,False,False,True,,b30f33896db8607167e85431feac3a198fa67307dd4c2c86c2d56e5c01692e62,abeac09735e16127
data/dataset/healthy/image_0_54.jpg,3,healthy,256,256,4938,True,False,False,False,73.6163022518158,180.3909149169922,58.42164465599931,True,False,False,False,True,,a4b075ea4aba700946efc159a0c69e66dea91ef0925521d369eaee6505d64ecb,f5c19a3ce1276698
data/dataset/healthy/image_0_607.jpg,3,healthy,256,256,4839,True,False,False,False,79.5441253921017,178.60231018066406,57.47712584388173,True,False,False,False,True,,8f1797dd4387284eea391a07bbc5da9f96fd1470c7bc99dedd0e097db901c4e9,bd92c02d96c9ed86
data/dataset/helopeltis/20211205_155223.jpg,4,helopeltis,256,256,4149,True,False,False,False,74.39178371429443,154.2623748779297,30.458583405998862,True,False,False,False,True,,059cfab8c14e565bab3c15be23c8eaa7c8fc347197adce33cd5c212eef4957f9,e5d89a64319ace6c
data/dataset/helopeltis/20211205_155948.jpg,4,helopeltis,256,256,3830,True,False,False,False,59.09123226045631,155.4131317138672,32.68050820814543,True,False,False,False,True,,c504c5bd5f8395506a954d813ae81dda379e7dc3a18a4732444de351a1ee4433,f4cacb7134cec930
data/dataset/helopeltis/20211205_160126.jpg,4,helopeltis,256,256,4412,True,False,False,False,57.71130359824747,155.60479736328125,36.21462912928467,True,False,False,False,True,,fb8b0aabb2b4a3e9c7492ec7b9a9644c9d9cac5cb935bbc86cb14798355d85cf,e1dc9663789c86c3
data/dataset/helopeltis/20211205_160149.jpg,4,helopeltis,256,256,4336,True,False,False,False,65.47663166350685,155.8621063232422,37.601294031569694,True,False,False,False,True,,078c09f37bc9d348c5d919dc2855f26f482d21bc4ccf3f13861ce0af01e21f73,e5989e65699c8669
data/dataset/helopeltis/20211205_160923.jpg,4,helopeltis,256,256,4998,True,False,False,False,76.90627818927169,182.6803741455078,45.02901486289814,True,False,False,False,True,,021a505bf60b9d53a9e4f9bd0388c1763b166f36b626f4d95f332302695ef218,fda1c20e3fe0a01f
data/dataset/helopeltis/20211205_161247.jpg,4,helopeltis,256,256,4403,True,False,False,False,68.6253051161766,160.4281463623047,39.68806548740912,True,False,False,False,True,,d45619b0ee7e5438291972ed7a7c3aa0762498c9fcffba8c8f1eab4e1e116051,e1869e7968968769
data/dataset/helopeltis/20220101_091256.jpg,4,helopeltis,256,256,4504,True,False,False,False,70.74166868627071,176.588623046875,53.544896658891986,True,False,False,False,True,,49792a9ee913ea1c4cfe207a9f726d5e3db23ea4f5130eb4cd2fc5f6a2d9f6b2,fdc2c23d60d20fc9
data/dataset/helopeltis/20220101_091304.jpg,4,helopeltis,256,256,4854,True,False,False,False,70.2921749567613,173.59349060058594,45.12679909508483,True,False,False,False,True,,35888f9d5a02c83e029ef7392d1e62f88aeec43850e5e82d368ed7aef78dea4e,fd80c32d70d00f6f
data/dataset/helopeltis/20220101_091850.jpg,4,helopeltis,256,256,3910,True,False,False,False,58.03428637585603,169.29074096679688,34.761491639298995,True,False,False,False,True,,94e1410d7596923f8d53ffdf8fbe16fc941701062f580eb929e4ab47650f2f09,f48fcb3034c9933c
data/dataset/helopeltis/20220101_092257.jpg,4,helopeltis,256,256,4168,True,False,False,False,75.53251644014381,171.10731506347656,37.53576262103357,True,False,False,False,True,,d28aebf5de7e8fb4c30a01c5878098b1661ab6756623e48086b6880f1adb9977,e78c983364cc93b6
data/dataset/helopeltis/20220101_092426.jpg,4,helopeltis,256,256,4133,True,False,False,False,63.66322275227867,171.7872314453125,36.98501513494851,True,False,False,False,True,,a4c794e34db347c27ecc13616d23d0ee2e767f4df64d08f61b3d7e61dec3a27f,f38ccc3332ce338c
data/dataset/helopeltis/20220101_092551.jpg,4,helopeltis,256,256,4298,True,False,False,False,67.03601074125618,167.21849060058594,42.09646218140502,True,False,False,False,True,,4042ff90bc1e1769b11373c5fbfbc3aa7750ff3c1479600b8bff20e2eec10323,ec169369b66c6c91
data/dataset/helopeltis/20220101_094229.jpg,4,helopeltis,256,256,5288,True,False,False,False,51.51399038149975,170.9901580810547,55.8102393503615,True,False,False,False,True,,dae3e3634b41a10eea3109d505b78e6d1230a03d8300f121e20f52798f7262f9,e9b4c2c935b63239
data/dataset/helopeltis/20220101_095615.jpg,4,helopeltis,256,256,4277,True,False,False,False,43.08064244664274,154.25912475585938,37.49241979527384,True,False,False,False,True,,76c44001a96cf0113f42cab7a2f94e033c291c7528e046ace484be823c7ba05c,f0cf8f3064cb929c
data/dataset/helopeltis/20220101_095636.jpg,4,helopeltis,256,256,3868,True,False,False,False,53.01037597283721,169.67515563964844,35.48047012370559,True,False,False,False,True,,131a271d9c73d73ca86703cc1b6cd91599868f3c75a0dc6b2b58e5043964f28f,a5cd9a3265cd9a32
data/dataset/helopeltis/20220101_095652.jpg,4,helopeltis,256,256,3786,True,False,False,False,59.57600400946103,170.74444580078125,34.95145820735943,True,False,False,False,True,,004f8b1040145094f2ee4eba26b40c9b8a241e806eb0da7c6b67fcc38d739965,f2cc993366cc1993
data/dataset/helopeltis/20220101_095708.jpg,4,helopeltis,256,256,3784,True,False,False,False,44.635039910674095,175.18333435058594,36.18663142193899,True,False,False,False,True,,3b8133dc773ef7526e81b55250fe22681a4cf26d1df9d33a17dc6449580b9fba,b2cf893066cc99e3
data/dataset/helopeltis/20220101_095720.jpg,4,helopeltis,256,256,4714,True,False,False,False,45.992340087890625,174.86251831054688,47.455077970656426,True,False,False,False,True,,f55f94bf31441f04be708a470d4ef025eba40af09c48f6cf973cba4456d412eb,eac2953d6ac2a59c
data/dataset/helopeltis/20220101_095742.jpg,4,helopeltis,256,256,3980,True,False,False,False,78.79037469625473,175.86819458007812,38.49434817848911,True,False,False,False,True,,26f3705effcfe88cb1973ec5b51dafec1b13e4071e6ae37055bdaf7942f95db5,e5cc9a636c98324f
data/dataset/helopeltis/20220101_095837.jpg,4,helopeltis,256,256,4170,True,False,False,False,51.44798266491853,172.5986328125,41.91163612019248,True,False,False,False,True,,9a7e5a4b26e417884d6561e1be17c1d026e3d25354a8c44ca684b10216fc21b5,e5cf9a30659a38c3
data/dataset/helopeltis/20220101_100050.jpg,4,helopeltis,256,256,4241,True,False,False,False,68.69467159733176,172.24012756347656,44.76972877959365,True,False,False,False,True,,68e1266a5ef6563c9f97fafe946490edd9677e72b534dbee4f61282899e05c01,e5cd9a3265cf18b0
data/dataset/helopeltis/20220101_100107.jpg,4,helopeltis,256,256,3707,True,False,False,False,39.81802233681083,168.25155639648438,30.402187118469275,True,False,False,False,True,,db7b5fccfb2e93ebf1455de88c379ce9bb3f3463d224e44c2093b794c4845b48,e78c9a33658d9a32
data/dataset/helopeltis/20220101_100125.jpg,4,helopeltis,256,256,3926,True,False,False,False,42.04096937715076,176.1793975830078,48.32504742341165,True,False,False,False,True,,c2ed0c1c4fedcd0bd26e0993677a15d2843a3973c83d88635b2bdfc2c14c743d,e39c91674893b5cc
data/dataset/helopeltis/20220101_101848.jpg,4,helopeltis,256,256,4264,True,False,False,False,69.0605611500796,180.83058166503906,47.31210233424613,True,False,False,False,True,,794676fdde27694e28b3920ad14c4c557e2d3433b6dcd7e9a8b5d15db58435f8,b0c78f3864c53e8e
data/dataset/helopeltis/20220101_102559.jpg,4,helopeltis,256,256,4505,True,False,False,False,47.340574755333364,175.27020263671875,48.549001145889974,True,False,False,False,True,,84cdd689ef81ea5f9a24f6b514dcf3593c3021d5f789311acb5e8cc20be02cd3,bd9ac26d3d92e049
data/dataset/helopeltis/20220101_102913.jpg,4,helopeltis,256,256,4722,True,False,False,False,66.777891500853,168.28195190429688,54.16277703561368,True,False,False,False,True,,057885002f5dde1422ae9654f2a914e36cbd1e108db97a1da4e0675ecf2d0671,a8df86786b93b00e
data/dataset/helopeltis/20220101_103356.jpg,4,helopeltis,256,256,4157,True,False,False,False,77.36495971586555,179.26512145996094,46.50265503793615,True,False,False,False,True,,925017f725350cb8d68694874d8801fca950a146c93922a1b4cd53ea5c2d98b3,e5ca9a7165c63869
data/dataset/helopeltis/20220101_103423.jpg,4,helopeltis,256,256,4172,True,False,False,False,63.33208835031837,179.0008087158203,44.63308376870656,True,False,False,False,True,,74cacf3af73dec2f1c5ff7fba09b836236b7d34d052035ce51621553e9d71f54,e0cb9f3869c3961c
data/dataset/helopeltis/20220101_103625.jpg,4,helopeltis,256,256,4955,True,False,False,False,75.05311519070528,162.9894561767578,53.57327325459571,True,False,False,False,True,,9dafcd15dadd038e86a8fd377a1c8adc8a475fb796d7667f964492732020c69c,eac895327ac5659a
data/dataset/helopeltis/20220101_103638.jpg,4,helopeltis,256,256,4986,True,False,False,False,60.554915625369176,159.99717712402344,54.731577170009665,True,False,False,False,True,,a774c2383e0aaf866991b7e19c2489eb19edc3e75e2dae5340b688db394cc35d,fbc0943fc8950f52
data/dataset/helopeltis/20220101_103734.jpg,4,helopeltis,256,256,4486,True,False,False,False,59.71868400182575,164.81788635253906,53.84557209332895,True,False,False,False,True,,0d24c733a398641e126621de3751057531d0d978034d3e7bb6af5b4157c45c19,e48f93346bc39c91
data/dataset/helopeltis/20220101_103754.jpg,4,helopeltis,256,256,4140,True,False,False,False,46.6876365726348,156.41575622558594,40.12760044883564,True,False,False,False,True,,eab41525f51bcd809252b71301df42c5b73c346093e9e0741115c20626b6617c,f4c5cb3a66cc18b1
data/dataset/helopeltis/20220101_104004.jpg,4,helopeltis,256,256,3990,True,False,False,False,52.26696743723005,176.69891357421875,40.193930476622,True,False,False,False,True,,1b2a5c0345e98000da3c2b98315a9bc7e9b2ff0522a26d5b65c188127af804a7,e59a9b65309ac761
data/dataset/helopeltis/20220101_104224.jpg,4,helopeltis,256,256,4077,True,False,False,False,63.910169226815924,175.0280303955078,42.00337995973711,True,False,False,False,True,,ef663245b90ae6c565c3662e10e741930d1885c1856352711d000067ed6366a5,ec99926dc964d992
data/dataset/helopeltis/20220101_104239.jpg,4,helopeltis,256,256,4905,True,False,False,False,78.0300426275935,180.60440063476562,56.366422174461704,True,False,False,False,True,,8619953451a10e02527b83641ab041775f0d16671ff22dc15419f9fb6dab8956,ed96c369341e6391
data/dataset/helopeltis/20220101_104552.jpg,4,helopeltis,256,256,5375,True,False,False,False,73.35189309343696,169.95355224609375,61.69032259348453,True,False,False,False,True,,3bd36df11e5566e19f74aa64c22347b810350b079bf9e27183f8de6bd874575d,af93d06a3bb56092
data/dataset/helopeltis/20220101_104616.jpg,4,helopeltis,256,256,4447,True,False,False,False,59.35482747014612,175.6725616455078,42.39476331011977,True,False,False,False,True,,bf6adef06af9b6fd5292701207b262beb5d9b9ed12b49602ef4a6b23d2f1eb3a,e7339c4c63b38c4a
data/dataset/helopeltis/20220101_104745.jpg,4,helopeltis,256,256,4521,True,False,False,False,61.44659416284412,176.94573974609375,45.1440864501714,True,False,False,False,True,,0603e4446d87fbe3909c32611e42945a5bf5efc48ea0d11d698ff93d3a12cbd3,ed1396686897867a
data/dataset/helopeltis/20220101_104810.jpg,4,helopeltis,256,256,4519,True,False,False,False,73.03999328403734,170.15655517578125,42.34562520061822,True,False,False,False,True,,7902c57e2ee44c7df5780dfb9e398c0ff70cf0c02b76314b99be222f3e6a63c7,eb889c67629c8573
data/dataset/helopeltis/20220101_104824.jpg,4,helopeltis,256,256,4587,True,False,False,False,68.52587874885648,181.44215393066406,50.760235541521084,True,False,False,False,True,,c0ae89434d27ebb182d3b42f7ee452305249896bd56094a0fce2dafce86af162,e3959c683197ce38
data/dataset/helopeltis/20220101_104931.jpg,4,helopeltis,256,256,4397,True,False,False,False,70.21241636178456,178.00167846679688,47.20845616374666,True,False,False,False,True,,bc23c807947ebf95be3459bb2b5d1c5e02e53ebdd896c5df0c5a226f0409bbfd,f82e9763681c8733
data/dataset/helopeltis/20220101_105007.jpg,4,helopeltis,256,256,4509,True,False,False,False,73.22985833883286,177.46688842773438,44.40928956665698,True,False,False,False,True,,597839b31c122c4ceccbd2fd5144b01dedeeebe36dc06b3a11aa2bd58924645d,e5989a67cc19339a
data/dataset/helopeltis/20220101_105224.jpg,4,helopeltis,256,256,4794,True,False,False,False,54.088973484700546,165.23072814941406,53.88594700307798,True,False,False,False,True,,6a6ceb6607d18604b8ea2a6d613d66f50d565980a8a3c211561f9b8aabd52035,e792986db164926d
data/dataset/helopeltis/20220101_105251.jpg,4,helopeltis,256,256,4524,True,False,False,False,68.31395626068115,159.65380859375,44.22722450977863,True,False,False,False,True,,a529a09f66b3e090855eacdb31d374795809c84a7f294ba947a44d1edf9bcd08,ed0e92606f86d47a
data/dataset/helopeltis/20220101_105334.jpg,4,helopeltis,256,256,4010,True,False,False,False,58.215467259055,172.320556640625,37.09851357211585,True,False,False,False,True,,34e583799dbb2fddb20dc61fa3c2455ac1dd7e314d80622bf17f9b85cf62e36f,e1279e9861678e9a
data/dataset/helopeltis/20220101_105351.jpg,4,helopeltis,256,256,4375,True,False,False,False,79.00749141140841,179.20179748535156,44.38338805588022,True,False,False,False,True,,1a2cbec4c57ca1d4f777709180721f121ed2552874974fcdd3fc35389183e1dd,e5329a4d24b2cfcc
data/dataset/helopeltis/20220101_105416.jpg,4,helopeltis,256,256,4995,True,False,False,False,61.63574877358042,154.6985626220703,49.738435423555124,True,False,False,False,True,,a2075038949a20c4507f378a4f21c9838e67aedc3f272c5dd289075529c9f618,e3359c4a65b15aa6
data/dataset/helopeltis/20220101_105424.jpg,4,helopeltis,256,256,4104,True,False,False,False,43.160337469540536,153.21890258789062,40.584427911853155,True,False,False,False,True,,f020133340795b495c8651bfa095efc6b58711eb28a84dbbf1c459826415e0c5,e13a9c65319ace65
data/dataset/helopeltis/20220101_105446.jpg,4,helopeltis,256,256,4397,True,False,False,False,51.767859725048766,174.71969604492188,42.17674899475997,True,False,False,False,True,,7b20558b6f1ee9a395648a3a3765bbe2a90a3135c9d403f0545b665a7d51aa77,e5309acd65309acf
data/dataset/helopeltis/20220101_105457.jpg,4,helopeltis,256,256,4087,True,False,False,False,68.28857179637998,173.88609313964844,38.16133975967736,True,False,False,False,True,,5c24d2974759e743fb7c0fdf3b322cd1769bda87bace645732c6e7d5a4189f5a,e73698986d269399
data/dataset/helopeltis/20220101_105504.jpg,4,helopeltis,256,256,4388,True,False,False,False,69.47841910924762,173.68270874023438,46.4072986001755,True,False,False,False,True,,f5fd5493e106a943d5910864ff98513c9c19a0fa8e166a285f65ed516bf01b9a,e613996c33996693
