image_path,label,class_name,width,height,file_size,is_valid,error,file_hash,perceptual_hash
dataset/healthy/image_0_3643.jpg,3,healthy,256,256,4730,True,,6094cdbc7f63f4c74c1998eb2fee1f11e7180af9c1a37a2453dbf4ba61585ea7,00c3e7637339390d
dataset/red_spot/image_0_1711.jpg,5,red_spot,256,256,5988,True,,11029223dba6739c16437190b158f65abf7f2f1ba8cccde379d649b8adb0b73b,ffff1c7cf6f8c3ff
dataset/healthy/image_0_367.jpg,3,healthy,256,256,5722,True,,982f262c8afca1ce1e723ebfe59a5a9a5b6858c3aab66fa267026b12d2cbac78,0000c0e0e4781880
dataset/gray_blight/image_0_1911.jpg,2,gray_blight,256,256,5673,True,,f59dbfe23425d76a49163c61706af2583dacd0cf92362912bc614aecda29e095,40c0c0c0e8f0fcec
dataset/algal_spot/image_0_2954.jpg,0,algal_spot,256,256,5357,True,,61d837a078ed7af46792a1a1778a8cc5c7f3a184939ce5df580e0393ced5bdca,00001c7ce0c0e000
dataset/red_spot/image_0_3053.jpg,5,red_spot,256,256,5831,True,,bd20ac72a7c72d479117feaf4cb12714402e9ec0b09295918954d654eaf768dd,3ec1e0fefb3c07c6
dataset/helopeltis/image_0_1565.jpg,4,helopeltis,256,256,4618,True,,05d2ad941f92c99ebe24c44c116307d4520733965b0e36f23d50bea4da30fee2,f8fee2f1f8bc98c7
dataset/gray_blight/image_0_155.jpg,2,gray_blight,256,256,4931,True,,acb03b8fcb4592a1551a973ce67e465135fd28c50a1946584bcc52a6e062d02d,7ffffc78e8c0e078
dataset/gray_blight/20220101_120114.jpg,2,gray_blight,256,256,5750,True,,6344dd1966f4d7f4ca4f7c612fea2953764dc451b953f3f0ad037c7215c7dd7d,6fbff1fcf8f07fff
dataset/algal_spot/20211227_151844.jpg,0,algal_spot,256,256,5731,True,,d26eebc345a6c40b454d86e0b0691df4fda4da8c73fa29137ea280d4341a9f8e,4269ece4f0e1bfff
dataset/healthy/image_0_3730.jpg,3,healthy,256,256,4772,True,,b1e3deb6d033d1e5d87486b3faea63fd28e4e4edc3f2e8a451252a99022e6d5f,ffff67e1d0f8b9ef
dataset/gray_blight/image_0_270.jpg,2,gray_blight,256,256,6631,True,,eb639be15bc796585ae8fcc52c25704b7cbe83429e4c5ab7f61619545d3dd10d,00001c7cf0c0f800
dataset/algal_spot/image_0_1948.jpg,0,algal_spot,256,256,6917,True,,7ff58882da4376bcadbe4a715d81b5a8bf3d44b5dbc9915472d009e1c8352270,020ee1d0e2780800
dataset/helopeltis/image_0_1194.jpg,4,helopeltis,256,256,4888,True,,539397404556f3cbc660138e53a8e1155876c3911a9a76d4df833d261872c5dc,ff3f73f0fc78ffff
dataset/brown_blight/image_0_6524.jpg,1,brown_blight,256,256,4485,True,,786f88f01130198a3e1c7a4ec75cd3f26285ec18c4f1ae989f92b203a1a851b3,0000c0c0f8700000
dataset/healthy/image_0_2805.jpg,3,healthy,256,256,5611,True,,7f19a1e0fec81a12e0911d1b424b5a9d99642dcab616adc52da2c474760ab527,5064e0c0ecf43801
dataset/algal_spot/20211227_132844.jpg,0,algal_spot,256,256,4742,True,,915a362cdf11f35ec3ee68e44549be976b99011c76e842919745280bee40f81b,a78f71f0f879fefe
dataset/red_spot/image_0_2998.jpg,5,red_spot,256,256,4871,True,,87d40c75209125ec14241e78520da0eed5965635df6bcedeb9ab647db69db828,0000f0c8e8380000
dataset/brown_blight/image_0_6270.jpg,1,brown_blight,256,256,6357,True,,a55167344435953d23ba290ea588b10ff70b9036d0e55731bc09e296a418783b,1838787878f0e0c0
dataset/brown_blight/20211226_003311.jpg,1,brown_blight,256,256,5374,True,,9f7d36769c8c46d8afd0a1fcf63b0a134c898e7daf7d5c2d6b9435f4a956b3ac,000031e0e0700000
dataset/healthy/image_0_3248.jpg,3,healthy,256,256,4763,True,,4373104b96fa825b5c8a7e92a7d66f7459a8f3abf81843d7d6f0e21909017b9d,0008e2c1e8788100
dataset/red_spot/20211225_224808.jpg,5,red_spot,256,256,5666,True,,fd037fc1eeba8f106266197dc2ce9df0e17297bd8d68f4c1a010b99fee29414e,010330e0cc700301
dataset/helopeltis/image_0_4346.jpg,4,helopeltis,256,256,4473,True,,fc9c3478773895aaf73e71e720af78b04f9263897973eb49c193d28496628732,000010f8f838fefa
dataset/healthy/image_0_1018.jpg,3,healthy,256,256,4904,True,,880242de2dc2d6858fb534e231a56538c01eb5de600267b84c57d958cd378ff6,00001c70e0c0c000
dataset/red_spot/20211227_161204.jpg,5,red_spot,256,256,5263,True,,63122b573eb54b075dead3780b33c701a1e4adc4cb7cf6b77af89f4348e1c204,3cfe39f8ccf8f0ff
dataset/gray_blight/image_0_2551.jpg,2,gray_blight,256,256,6719,True,,6bdc11e042798e79c2bc8f60192c0e8a25d5d7b4aa545c5ef556a24971d4c5ce,0001fae4fcf83030
dataset/helopeltis/image_0_913.jpg,4,helopeltis,256,256,4759,True,,32bb8c14f851e99aec540a925985f0ddc21c88e41ad939ccd0c140a7036d195b,0000327169e0c2c0
dataset/brown_blight/image_0_8328.jpg,1,brown_blight,256,256,6029,True,,ccd560ee2207d3aa9db268a82bd56c9c108770e6095457682d1393cf96bb424e,7f27e1f0fcb8f9ec
dataset/red_spot/image_0_3119.jpg,5,red_spot,256,256,5040,True,,585d2e85cbdb401c80cedf46c6342f29fce104f2abae437e0da44632b0c63265,c7b1f0e0c0cc9efe
dataset/gray_blight/image_0_1636.jpg,2,gray_blight,256,256,5390,True,,ad369f9716ad9f89652251f90a9104b58a845fd7a0fcda7b0077c09e45e8119c,fdf4f8f8faf8f09b
dataset/gray_blight/image_0_2702.jpg,2,gray_blight,256,256,4359,True,,d84eed19c5b5c8a311d10517c6fe3c28b24a9dee04ce595082da013c2ba6edb0,0000c0e074180010
dataset/red_spot/20211227_155934.jpg,5,red_spot,256,256,5169,True,,a5fdad9be38cc6f77c99396941fc6e41a05d783ebc8bad65625be24ba0e3eab0,800060f88cf06000
dataset/brown_blight/image_0_1371.jpg,1,brown_blight,256,256,4822,True,,421fcc0a182afc58ca99cd5cd8480c11039fc469f1dbf57f8c539c1d298294c8,10c4e0f878380300
dataset/gray_blight/image_0_3699.jpg,2,gray_blight,256,256,6621,True,,36440b81419a9a0f9ed78afdf68e4b8093aad06a76c11995e4370036c22d807f,00008090c8e07e00
dataset/helopeltis/image_0_3308.jpg,4,helopeltis,256,256,6187,True,,0e3d5237ec9a47785b24d3075a5539e321eba840fe7e0c51a77a3285000ab62f,f87ce0f08ef8f09f
dataset/red_spot/20211227_162002.jpg,5,red_spot,256,256,5625,True,,ad43f9ccbf339d4679d09bd5601db4725a5f1be2b14826a487818f385a78c842,3e9e71f8fefcf8ff
dataset/healthy/20220101_092854.jpg,3,healthy,256,256,6168,True,,6ed47fb2a6276ed5da9b2796de27b480a9c6554f8d80b201f433596d5701562c,64e4c2d2c2f06032
dataset/healthy/20220101_093919.jpg,3,healthy,256,256,4678,True,,c75898c26ce799a8bf0029648bf7676aae5a8b851d2270ccab1425043a018ab4,043072726072f2f4
dataset/helopeltis/image_0_1561.jpg,4,helopeltis,256,256,5730,True,,3c3238efe4c21c1932e0a9e8ae88c8f5ef1ddb59b01ea277e38e8d7ef94cb078,0a0cc2c1e87838c1
dataset/helopeltis/image_0_1244.jpg,4,helopeltis,256,256,5245,True,,7f5fadf608c04978adbf41e0d6c22ef92f7005c72a0b71417eb5b7dc0afd6ae6,04b231787038f8ec
dataset/gray_blight/image_0_352.jpg,2,gray_blight,256,256,7486,True,,88e0aa95179edecca126f4c51c63b01148044c5c6bdc74198e8f714f35c6ef21,073c70e4c8808080
dataset/brown_blight/image_0_8335.jpg,1,brown_blight,256,256,6315,True,,4d04fd1017c27a1da570a48c0da0d430bb066d8f587a6ea967378e93910ff2b3,00347c6868e0c0c0
dataset/healthy/image_0_821.jpg,3,healthy,256,256,4633,True,,13fd9391ea311e5e63c50b5c87a22578b189f46d4ae36ab088e565e4314f2cfb,000009fcf0f00300
dataset/healthy/20220101_092926.jpg,3,healthy,256,256,5516,True,,80ea6a96c3c65eb93dbd27dd7be18ef19797733f52ea99d3fae9dbe2ebc82857,f9ef38f0caf871cf
dataset/algal_spot/20211227_135657.jpg,0,algal_spot,256,256,7314,True,,6d4ed18ea1dcb86f7d0607e85c06b3fa2e83f894922b58a0c23448ec40148ebf,d99fe1c0e4f063cf
dataset/helopeltis/20220101_105150.jpg,4,helopeltis,256,256,4709,True,,f33a174a2360492a5a52777ab97effc9d9a5fd8e91b59722efc9cab4764f50d0,fffff3f8f8f0fcff
dataset/helopeltis/20220101_094018.jpg,4,helopeltis,256,256,5005,True,,f244d23bc5ef772a04c33493fd62ff91095178ae8c198a22b553dff58b958878,6c62626169f1b8c8
dataset/red_spot/20211228_122715.jpg,5,red_spot,256,256,5651,True,,640bdaee6fcdda3eb8558667eeb70fedbe178655b89e75cd7d74140164b6798a,8ff1e0e2f8f0f3ff
dataset/healthy/image_0_1367.jpg,3,healthy,256,256,5819,True,,a79232b2860c3fa8c16bbd62a6d63a6cfe20d8533b3fdbb07cc2b8bf90f38e8a,c431f8ce86e0f0ff
dataset/red_spot/image_0_715.jpg,5,red_spot,256,256,5540,True,,253cc0882edcde13f903ad5df144a7730f844d4813f39fd843afa92fe21e30d9,0038f8d0e0e28860
